,timestamp,open,high,low,close,volume,datetime,datetime_JST
0,988689600000,10.5,11.270000457763672,9.140000343322754,9.399999618530273,7139500,2001-05-01 04:00:00,2001-05-01 13:00:00
1,991368000000,9.399999618530273,9.489999771118164,8.0,8.460000038146973,9261700,2001-06-01 04:00:00,2001-06-01 13:00:00
2,993960000000,8.390000343322754,8.600000381469727,7.260000228881836,8.050000190734863,4651700,2001-07-01 04:00:00,2001-07-01 13:00:00
3,996638400000,8.0,8.819999694824219,7.420000076293945,8.479999542236328,4530900,2001-08-01 04:00:00,2001-08-01 13:00:00
4,999316800000,8.699999809265137,9.5,7.650000095367432,7.75,4529200,2001-09-01 04:00:00,2001-09-01 13:00:00
5,1001908800000,7.960000038146973,8.350000381469727,7.159999847412109,7.489999771118164,4318900,2001-10-01 04:00:00,2001-10-01 13:00:00
6,1004590800000,7.449999809265137,7.800000190734863,6.599999904632568,6.949999809265137,8249200,2001-11-01 05:00:00,2001-11-01 14:00:00
7,1007182800000,6.800000190734863,6.980000019073486,5.949999809265137,6.46999979019165,12842200,2001-12-01 05:00:00,2001-12-01 14:00:00
8,1009861200000,6.46999979019165,7.059999942779541,5.650000095367432,5.71999979019165,5759300,2002-01-01 05:00:00,2002-01-01 14:00:00
9,1012539600000,5.550000190734863,6.349999904632568,5.150000095367432,6.110000133514404,4007300,2002-02-01 05:00:00,2002-02-01 14:00:00
10,1014958800000,6.130000114440918,7.400000095367432,6.050000190734863,6.150000095367432,4854800,2002-03-01 05:00:00,2002-03-01 14:00:00
11,1017637200000,6.010000228881836,7.139999866485596,5.909999847412109,6.960000038146973,4543700,2002-04-01 05:00:00,2002-04-01 14:00:00
12,1020225600000,7.0,8.15999984741211,6.630000114440918,7.880000114440918,5610100,2002-05-01 04:00:00,2002-05-01 13:00:00
13,1022904000000,8.199999809265137,8.420000076293945,6.199999809265137,6.800000190734863,5875300,2002-06-01 04:00:00,2002-06-01 13:00:00
14,1025496000000,6.75,7.639999866485596,6.53000020980835,6.75,5428500,2002-07-01 04:00:00,2002-07-01 13:00:00
15,1028174400000,6.5,7.0,6.5,6.829999923706055,2402800,2002-08-01 04:00:00,2002-08-01 13:00:00
16,1030852800000,6.25,7.400000095367432,5.980000019073486,7.340000152587891,10473700,2002-09-01 04:00:00,2002-09-01 13:00:00
17,1033444800000,7.340000152587891,7.340000152587891,6.150000095367432,6.409999847412109,5640400,2002-10-01 04:00:00,2002-10-01 13:00:00
18,1036126800000,6.449999809265137,6.659999847412109,5.260000228881836,6.150000095367432,3940900,2002-11-01 05:00:00,2002-11-01 14:00:00
19,1038718800000,6.070000171661377,6.119999885559082,5.079999923706055,5.349999904632568,5126000,2002-12-01 05:00:00,2002-12-01 14:00:00
20,1041397200000,5.320000171661377,6.199999809265137,5.110000133514404,5.25,5738300,2003-01-01 05:00:00,2003-01-01 14:00:00
21,1044075600000,5.300000190734863,5.510000228881836,4.420000076293945,4.429999828338623,6153200,2003-02-01 05:00:00,2003-02-01 14:00:00
22,1046494800000,4.119999885559082,4.340000152587891,3.6500000953674316,3.7200000286102295,9983700,2003-03-01 05:00:00,2003-03-01 14:00:00
23,1049173200000,3.7200000286102295,3.819999933242798,2.9800000190734863,3.5199999809265137,6128300,2003-04-01 05:00:00,2003-04-01 14:00:00
24,1051761600000,3.450000047683716,4.050000190734863,3.4000000953674316,3.890000104904175,7751500,2003-05-01 04:00:00,2003-05-01 13:00:00
25,1054440000000,4.0,4.630000114440918,3.940000057220459,4.579999923706055,11474800,2003-06-01 04:00:00,2003-06-01 13:00:00
26,1057032000000,4.630000114440918,5.28000020980835,4.389999866485596,4.46999979019165,11711600,2003-07-01 04:00:00,2003-07-01 13:00:00
27,1059710400000,4.5,5.989999771118164,4.03000020980835,5.869999885559082,9347500,2003-08-01 04:00:00,2003-08-01 13:00:00
28,1062388800000,6.03000020980835,6.599999904632568,5.590000152587891,6.440000057220459,16486700,2003-09-01 04:00:00,2003-09-01 13:00:00
29,1064980800000,7.159999847412109,8.420000076293945,6.599999904632568,7.340000152587891,21614700,2003-10-01 04:00:00,2003-10-01 13:00:00
30,1067662800000,7.309999942779541,7.5,6.309999942779541,7.389999866485596,15427400,2003-11-01 05:00:00,2003-11-01 14:00:00
31,1070254800000,7.550000190734863,7.869999885559082,6.929999828338623,7.829999923706055,10279500,2003-12-01 05:00:00,2003-12-01 14:00:00
32,1072933200000,7.829999923706055,8.149999618530273,7.429999828338623,7.730000019073486,12542000,2004-01-01 05:00:00,2004-01-01 14:00:00
33,1075611600000,7.75,8.0,7.340000152587891,7.800000190734863,8040500,2004-02-01 05:00:00,2004-02-01 14:00:00
34,1078117200000,7.840000152587891,10.119999885559082,7.789999961853027,9.930000305175781,29180700,2004-03-01 05:00:00,2004-03-01 14:00:00
35,1080795600000,9.930000305175781,10.399999618530273,8.640000343322754,8.899999618530273,17392900,2004-04-01 05:00:00,2004-04-01 14:00:00
36,1083384000000,8.899999618530273,9.210000038146973,7.119999885559082,8.720000267028809,17581000,2004-05-01 04:00:00,2004-05-01 13:00:00
37,1086062400000,8.640000343322754,9.369999885559082,8.079999923706055,9.369999885559082,8612500,2004-06-01 04:00:00,2004-06-01 13:00:00
38,1088654400000,9.199999809265137,10.399999618530273,8.359999656677246,9.0600004196167,21756800,2004-07-01 04:00:00,2004-07-01 13:00:00
39,1091332800000,8.869999885559082,9.550000190734863,8.3100004196167,9.0600004196167,13254800,2004-08-01 04:00:00,2004-08-01 13:00:00
40,1094011200000,9.09000015258789,9.100000381469727,8.109999656677246,8.34000015258789,10969200,2004-09-01 04:00:00,2004-09-01 13:00:00
41,1096603200000,8.479999542236328,8.84000015258789,8.020000457763672,8.489999771118164,10443200,2004-10-01 04:00:00,2004-10-01 13:00:00
42,1099285200000,8.489999771118164,9.65999984741211,8.399999618530273,9.479999542236328,12588400,2004-11-01 05:00:00,2004-11-01 14:00:00
43,1101877200000,9.600000381469727,10.239999771118164,9.039999961853027,10.220000267028809,10585600,2004-12-01 05:00:00,2004-12-01 14:00:00
44,1104555600000,10.260000228881836,10.270000457763672,9.399999618530273,9.520000457763672,11133300,2005-01-01 05:00:00,2005-01-01 14:00:00
45,1107234000000,9.529999732971191,9.65999984741211,8.949999809265137,9.170000076293945,13852100,2005-02-01 05:00:00,2005-02-01 14:00:00
46,1109653200000,9.180000305175781,9.470000267028809,8.600000381469727,8.649999618530273,18362200,2005-03-01 05:00:00,2005-03-01 14:00:00
47,1112331600000,8.640000343322754,8.829999923706055,8.15999984741211,8.649999618530273,9964700,2005-04-01 05:00:00,2005-04-01 14:00:00
48,1114920000000,8.739999771118164,8.880000114440918,8.15999984741211,8.300000190734863,12849000,2005-05-01 04:00:00,2005-05-01 13:00:00
49,1117598400000,8.359999656677246,8.779999732971191,8.300000190734863,8.479999542236328,9805100,2005-06-01 04:00:00,2005-06-01 13:00:00
50,1120190400000,8.390000343322754,8.569999694824219,7.949999809265137,8.300000190734863,9920100,2005-07-01 04:00:00,2005-07-01 13:00:00
51,1122868800000,8.399999618530273,10.40999984741211,8.329999923706055,10.350000381469727,25023400,2005-08-01 04:00:00,2005-08-01 13:00:00
52,1125547200000,10.149999618530273,13.050000190734863,9.989999771118164,13.029999732971191,38583800,2005-09-01 04:00:00,2005-09-01 13:00:00
53,1128139200000,12.539999961853027,13.130000114440918,11.670000076293945,12.6899995803833,39515000,2005-10-01 04:00:00,2005-10-01 13:00:00
54,1130821200000,13.0,14.1899995803833,12.569999694824219,12.649999618530273,39492500,2005-11-01 05:00:00,2005-11-01 14:00:00
55,1133413200000,13.0,14.479999542236328,12.829999923706055,13.6899995803833,28500700,2005-12-01 05:00:00,2005-12-01 14:00:00
56,1136091600000,13.800000190734863,14.479999542236328,12.800000190734863,14.449999809265137,33024300,2006-01-01 05:00:00,2006-01-01 14:00:00
57,1138770000000,14.25,15.09000015258789,13.449999809265137,14.899999618530273,28155400,2006-02-01 05:00:00,2006-02-01 14:00:00
58,1141189200000,14.880000114440918,15.5600004196167,13.800000190734863,15.210000038146973,40284000,2006-03-01 05:00:00,2006-03-01 14:00:00
59,1143867600000,15.600000381469727,16.350000381469727,15.1899995803833,15.65999984741211,24671500,2006-04-01 05:00:00,2006-04-01 14:00:00
60,1146456000000,15.819999694824219,16.75,12.9399995803833,13.760000228881836,42091400,2006-05-01 04:00:00,2006-05-01 13:00:00
61,1149134400000,13.760000228881836,14.130000114440918,11.989999771118164,13.949999809265137,48048600,2006-06-01 04:00:00,2006-06-01 13:00:00
62,1151726400000,14.100000381469727,14.369999885559082,12.779999732971191,13.949999809265137,27848900,2006-07-01 04:00:00,2006-07-01 13:00:00
63,1154404800000,13.5,14.279999732971191,13.289999961853027,13.569999694824219,26854600,2006-08-01 04:00:00,2006-08-01 13:00:00
