,timestamp,open,high,low,close,volume,datetime,datetime_JST
0,1272686400000,6.840000152587891,7.0,6.510000228881836,6.510000228881836,13500,2010-05-01 04:00:00,2010-05-01 13:00:00
1,1275364800000,6.489999771118164,6.800000190734863,6.489999771118164,6.800000190734863,24500,2010-06-01 04:00:00,2010-06-01 13:00:00
2,1277956800000,6.800000190734863,6.800000190734863,6.650000095367432,6.75,7000,2010-07-01 04:00:00,2010-07-01 13:00:00
3,1280635200000,6.75,6.929999828338623,6.75,6.929999828338623,500,2010-08-01 04:00:00,2010-08-01 13:00:00
4,1283313600000,6.929999828338623,7.300000190734863,6.929999828338623,7.285999774932861,38500,2010-09-01 04:00:00,2010-09-01 13:00:00
5,1285905600000,7.285999774932861,7.860000133514404,7.285999774932861,7.480000019073486,20000,2010-10-01 04:00:00,2010-10-01 13:00:00
6,1288584000000,7.480000019073486,7.480000019073486,7.230000019073486,7.230000019073486,7000,2010-11-01 04:00:00,2010-11-01 13:00:00
7,1291179600000,7.230000019073486,7.340000152587891,7.230000019073486,7.340000152587891,1000,2010-12-01 05:00:00,2010-12-01 14:00:00
8,1293858000000,7.340000152587891,7.690000057220459,7.340000152587891,7.599999904632568,6500,2011-01-01 05:00:00,2011-01-01 14:00:00
9,1296536400000,7.650000095367432,7.920000076293945,7.650000095367432,7.809999942779541,3000,2011-02-01 05:00:00,2011-02-01 14:00:00
10,1298955600000,7.809999942779541,7.809999942779541,7.0,7.579999923706055,30500,2011-03-01 05:00:00,2011-03-01 14:00:00
11,1301630400000,7.579999923706055,7.579999923706055,7.380000114440918,7.380000114440918,1000,2011-04-01 04:00:00,2011-04-01 13:00:00
12,1304222400000,7.380000114440918,7.53000020980835,7.380000114440918,7.53000020980835,24000,2011-05-01 04:00:00,2011-05-01 13:00:00
13,1306900800000,7.699999809265137,7.71999979019165,7.570000171661377,7.699999809265137,13500,2011-06-01 04:00:00,2011-06-01 13:00:00
14,1309492800000,7.699999809265137,7.809999942779541,7.699999809265137,7.74399995803833,3500,2011-07-01 04:00:00,2011-07-01 13:00:00
15,1312171200000,7.699999809265137,7.800000190734863,7.159999847412109,7.400000095367432,41000,2011-08-01 04:00:00,2011-08-01 13:00:00
16,1314849600000,7.400000095367432,7.559999942779541,7.349999904632568,7.559999942779541,29000,2011-09-01 04:00:00,2011-09-01 13:00:00
17,1317441600000,7.559999942779541,7.699999809265137,7.340000152587891,7.340000152587891,11000,2011-10-01 04:00:00,2011-10-01 13:00:00
18,1320120000000,7.340000152587891,7.710000038146973,7.25,7.53000020980835,9000,2011-11-01 04:00:00,2011-11-01 13:00:00
19,1322715600000,7.53000020980835,8.050000190734863,7.53000020980835,8.050000190734863,429500,2011-12-01 05:00:00,2011-12-01 14:00:00
20,1325394000000,8.149999618530273,8.300000190734863,7.769999980926514,8.130000114440918,157500,2012-01-01 05:00:00,2012-01-01 14:00:00
21,1328072400000,8.210000038146973,8.329999923706055,8.0,8.149999618530273,402500,2012-02-01 05:00:00,2012-02-01 14:00:00
22,1330578000000,8.149999618530273,8.319999694824219,8.140000343322754,8.260000228881836,26500,2012-03-01 05:00:00,2012-03-01 14:00:00
23,1333252800000,8.260000228881836,8.260000228881836,7.949999809265137,7.949999809265137,16000,2012-04-01 04:00:00,2012-04-01 13:00:00
24,1335844800000,7.949999809265137,7.949999809265137,7.679999828338623,7.75,3500,2012-05-01 04:00:00,2012-05-01 13:00:00
25,1338523200000,7.75,8.680000305175781,7.75,8.680000305175781,14000,2012-06-01 04:00:00,2012-06-01 13:00:00
26,1341115200000,8.680000305175781,9.706000328063965,8.680000305175781,9.479999542236328,68500,2012-07-01 04:00:00,2012-07-01 13:00:00
