,timestamp,open,high,low,close,volume,datetime,datetime_JST
0,949359600000,21.25,26.875,21.0,26.875,120.0,2000-01-31 23:00:00,2000-02-01 08:00:00
1,951865200000,28.25,30.25,26.25,27.75,0.0,2000-02-29 23:00:00,2000-03-01 08:00:00
2,954540000000,28.5,29.75,26.25,29.5,400.0,2000-03-31 22:00:00,2000-04-01 07:00:00
3,957132000000,29.5,31.75,26.3125,26.3125,120.0,2000-04-30 22:00:00,2000-05-01 07:00:00
4,959810400000,27.0,27.25,24.875,26.75,0.0,2000-05-31 22:00:00,2000-06-01 07:00:00
5,962402400000,27.25,28.25,23.25,23.25,0.0,2000-06-30 22:00:00,2000-07-01 07:00:00
6,965080800000,23.662500381469727,27.125,23.662500381469727,25.125,0.0,2000-07-31 22:00:00,2000-08-01 07:00:00
7,967759200000,24.887500762939453,26.0,22.875,23.375,0.0,2000-08-31 22:00:00,2000-09-01 07:00:00
8,970351200000,23.1875,23.875,16.924999237060547,18.25,68.0,2000-09-30 22:00:00,2000-10-01 07:00:00
9,973033200000,18.674999237060547,20.3125,16.625,19.875,0.0,2000-10-31 23:00:00,2000-11-01 08:00:00
10,975625200000,19.375,19.424999237060547,17.625,17.75,0.0,2000-11-30 23:00:00,2000-12-01 08:00:00
11,978303600000,17.75,17.75,16.25,16.25,0.0,2000-12-31 23:00:00,2001-01-01 08:00:00
12,980982000000,16.125,17.375,16.0,17.375,0.0,2001-01-31 23:00:00,2001-02-01 08:00:00
13,983401200000,16.5,18.25,15.050000190734863,17.8125,0.0,2001-02-28 23:00:00,2001-03-01 08:00:00
14,986076000000,17.25,20.0,17.25,18.25,0.0,2001-03-31 22:00:00,2001-04-01 07:00:00
15,988668000000,18.25,23.0,18.25,22.25,0.0,2001-04-30 22:00:00,2001-05-01 07:00:00
16,991346400000,23.25,23.5,21.0,21.875,0.0,2001-05-31 22:00:00,2001-06-01 07:00:00
17,993938400000,21.5,22.899999618530273,20.399999618530273,21.0,0.0,2001-06-30 22:00:00,2001-07-01 07:00:00
18,996616800000,21.25,22.375,18.625,19.25,0.0,2001-07-31 22:00:00,2001-08-01 07:00:00
19,999295200000,19.0,19.0,15.925000190734863,16.125,0.0,2001-08-31 22:00:00,2001-09-01 07:00:00
