,timestamp,open,high,low,close,volume,datetime,datetime_JST
0,949359600000,27.0,27.0,24.25,26.75,2030.0,2000-01-31 23:00:00,2000-02-01 08:00:00
1,951865200000,26.25,30.75,25.5,30.5,2800.0,2000-02-29 23:00:00,2000-03-01 08:00:00
2,954540000000,32.0,35.5,32.0,33.5,1117.0,2000-03-31 22:00:00,2000-04-01 07:00:00
3,957132000000,33.5,37.400001525878906,32.0,32.0,0.0,2000-04-30 22:00:00,2000-05-01 07:00:00
4,959810400000,32.0,33.5,31.0,32.0,700.0,2000-05-31 22:00:00,2000-06-01 07:00:00
5,962402400000,32.0,32.5,30.0,31.5,200.0,2000-06-30 22:00:00,2000-07-01 07:00:00
6,965080800000,32.0,32.25,28.5,30.600000381469727,900.0,2000-07-31 22:00:00,2000-08-01 07:00:00
7,967759200000,30.5,30.799999237060547,29.0,30.5,942.0,2000-08-31 22:00:00,2000-09-01 07:00:00
8,970351200000,31.5,36.0,31.5,34.79999923706055,450.0,2000-09-30 22:00:00,2000-10-01 07:00:00
9,973033200000,35.70000076293945,36.0,34.0,35.5,1400.0,2000-10-31 23:00:00,2000-11-01 08:00:00
10,975625200000,34.75,34.75,30.5,30.5,475.0,2000-11-30 23:00:00,2000-12-01 08:00:00
11,978303600000,30.5,30.75,25.0,27.0,550.0,2000-12-31 23:00:00,2001-01-01 08:00:00
12,980982000000,26.5,27.700000762939453,25.5,27.0,50.0,2001-01-31 23:00:00,2001-02-01 08:00:00
13,983401200000,26.5,30.25,26.0,28.25,150.0,2001-02-28 23:00:00,2001-03-01 08:00:00
14,986076000000,27.5,29.0,26.25,28.0,0.0,2001-03-31 22:00:00,2001-04-01 07:00:00
15,988668000000,28.0,30.600000381469727,27.75,30.0,0.0,2001-04-30 22:00:00,2001-05-01 07:00:00
16,991346400000,30.0,31.0,28.75,29.5,30.0,2001-05-31 22:00:00,2001-06-01 07:00:00
17,993938400000,29.0,30.0,26.0,26.25,320.0,2001-06-30 22:00:00,2001-07-01 07:00:00
18,996616800000,26.0,28.200000762939453,26.0,27.0,30.0,2001-07-31 22:00:00,2001-08-01 07:00:00
19,999295200000,27.0,27.5,25.0,25.5,500.0,2001-08-31 22:00:00,2001-09-01 07:00:00
20,1001887200000,27.0,27.5,25.25,26.0,0.0,2001-09-30 22:00:00,2001-10-01 07:00:00
21,1004569200000,26.149999618530273,26.850000381469727,23.899999618530273,23.899999618530273,2098.0,2001-10-31 23:00:00,2001-11-01 08:00:00
22,1007161200000,23.200000762939453,24.149999618530273,21.0,23.0,0.0,2001-11-30 23:00:00,2001-12-01 08:00:00
23,1009839600000,23.0,23.299999237060547,20.0,21.0,400.0,2001-12-31 23:00:00,2002-01-01 08:00:00
24,1012518000000,21.0,22.149999618530273,19.75,21.5,10.0,2002-01-31 23:00:00,2002-02-01 08:00:00
25,1014937200000,21.5,23.5,21.0,21.549999237060547,400.0,2002-02-28 23:00:00,2002-03-01 08:00:00
26,1017612000000,21.549999237060547,23.0,20.25,21.0,1500.0,2002-03-31 22:00:00,2002-04-01 07:00:00
