,timestamp,open,high,low,close,volume,datetime,datetime_JST
0,1214884800000,9.333333015441895,9.833333015441895,8.75,9.483332633972168,14700,2008-07-01 04:00:00,2008-07-01 13:00:00
1,1217563200000,9.75,9.983332633972168,9.399999618530273,9.983332633972168,4800,2008-08-01 04:00:00,2008-08-01 13:00:00
2,1220241600000,9.983332633972168,9.983332633972168,8.633333206176758,8.666666984558105,25500,2008-09-01 04:00:00,2008-09-01 13:00:00
3,1222833600000,8.550000190734863,9.033332824707031,5.3333330154418945,6.616666793823242,86100,2008-10-01 04:00:00,2008-10-01 13:00:00
4,1225512000000,6.699999809265137,6.8333330154418945,6.0,6.816667079925537,42000,2008-11-01 04:00:00,2008-11-01 13:00:00
5,1228107600000,6.75,7.900000095367432,6.483333110809326,7.6666669845581055,48900,2008-12-01 05:00:00,2008-12-01 14:00:00
6,1230786000000,7.6666669845581055,7.883333206176758,6.866666793823242,7.5,17100,2009-01-01 05:00:00,2009-01-01 14:00:00
7,1233464400000,7.6666669845581055,7.683332920074463,5.300000190734863,5.3333330154418945,77400,2009-02-01 05:00:00,2009-02-01 14:00:00
8,1235883600000,5.0833330154418945,5.733333110809326,5.066667079925537,5.4166669845581055,160500,2009-03-01 05:00:00,2009-03-01 14:00:00
9,1238558400000,5.650000095367432,6.066667079925537,5.516666889190674,5.516666889190674,13800,2009-04-01 04:00:00,2009-04-01 13:00:00
10,1241150400000,5.516666889190674,6.283332824707031,5.5,6.150000095367432,43500,2009-05-01 04:00:00,2009-05-01 13:00:00
11,1243828800000,6.133333206176758,6.150000095367432,5.699999809265137,5.983333110809326,41100,2009-06-01 04:00:00,2009-06-01 13:00:00
12,1246420800000,5.983333110809326,6.216667175292969,5.816667079925537,6.099999904632568,36300,2009-07-01 04:00:00,2009-07-01 13:00:00
13,1249099200000,5.966667175292969,7.25,5.966667175292969,7.0,11700,2009-08-01 04:00:00,2009-08-01 13:00:00
14,1251777600000,7.066667079925537,7.1666669845581055,6.716667175292969,6.9033331871032715,51000,2009-09-01 04:00:00,2009-09-01 13:00:00
15,1254369600000,6.9033331871032715,6.9033331871032715,6.233333110809326,6.566667079925537,30000,2009-10-01 04:00:00,2009-10-01 13:00:00
16,1257048000000,6.466667175292969,6.550000190734863,6.150000095367432,6.4166669845581055,14400,2009-11-01 04:00:00,2009-11-01 13:00:00
17,1259643600000,6.4166669845581055,7.133333206176758,6.4166669845581055,6.949999809265137,18300,2009-12-01 05:00:00,2009-12-01 14:00:00
18,1262322000000,6.866666793823242,7.3333330154418945,6.866666793823242,6.866666793823242,17100,2010-01-01 05:00:00,2010-01-01 14:00:00
19,1265000400000,6.866666793823242,6.876667022705078,6.449999809265137,6.6666669845581055,35700,2010-02-01 05:00:00,2010-02-01 14:00:00
20,1267419600000,6.683332920074463,6.75,6.1666669845581055,6.1666669845581055,39000,2010-03-01 05:00:00,2010-03-01 14:00:00
21,1270094400000,6.25,6.25,5.5833330154418945,5.75,18900,2010-04-01 04:00:00,2010-04-01 13:00:00
22,1272686400000,5.733333110809326,6.0833330154418945,4.25,5.683332920074463,19200,2010-05-01 04:00:00,2010-05-01 13:00:00
23,1275364800000,5.683332920074463,5.993332862854004,5.683332920074463,5.940000057220459,23100,2010-06-01 04:00:00,2010-06-01 13:00:00
24,1277956800000,6.016666889190674,6.033332824707031,5.816667079925537,5.933332920074463,15000,2010-07-01 04:00:00,2010-07-01 13:00:00
