,timestamp,open,high,low,close,volume,datetime,datetime_JST
0,1288584000000,131.5,160.0,131.5,160.0,2800,2010-11-01 04:00:00,2010-11-01 13:00:00
1,1291179600000,160.0,160.0,158.0,160.0,300,2010-12-01 05:00:00,2010-12-01 14:00:00
2,1293858000000,160.0,160.0,148.5,152.75,300,2011-01-01 05:00:00,2011-01-01 14:00:00
3,1296536400000,152.75,156.0,151.75,156.0,300,2011-02-01 05:00:00,2011-02-01 14:00:00
4,1298955600000,156.0,156.0,110.0,128.25,800,2011-03-01 05:00:00,2011-03-01 14:00:00
5,1301630400000,128.25,150.0,128.25,150.0,900,2011-04-01 04:00:00,2011-04-01 13:00:00
6,1304222400000,162.0,162.0,145.0,145.0,1300,2011-05-01 04:00:00,2011-05-01 13:00:00
7,1306900800000,145.0,162.0,145.0,162.0,100,2011-06-01 04:00:00,2011-06-01 13:00:00
8,1309492800000,162.0,162.0,162.0,162.0,0,2011-07-01 04:00:00,2011-07-01 13:00:00
9,1312171200000,162.0,187.0,162.0,184.5,1400,2011-08-01 04:00:00,2011-08-01 13:00:00
10,1314849600000,184.5,184.5,178.0,178.0,1700,2011-09-01 04:00:00,2011-09-01 13:00:00
11,1317441600000,178.0,183.0,171.0,183.0,800,2011-10-01 04:00:00,2011-10-01 13:00:00
12,1320120000000,184.0,184.0,154.0,161.0,1100,2011-11-01 04:00:00,2011-11-01 13:00:00
13,1322715600000,161.0,177.75,161.0,177.5,300,2011-12-01 05:00:00,2011-12-01 14:00:00
14,1325394000000,177.5,193.0,177.5,193.0,600,2012-01-01 05:00:00,2012-01-01 14:00:00
15,1328072400000,193.0,210.0,193.0,209.5,2600,2012-02-01 05:00:00,2012-02-01 14:00:00
16,1330578000000,209.5,215.0,209.5,213.75,300,2012-03-01 05:00:00,2012-03-01 14:00:00
17,1333252800000,213.75,235.0,211.0,220.39999389648438,1900,2012-04-01 04:00:00,2012-04-01 13:00:00
18,1335844800000,220.39999389648438,222.0,204.0,222.0,900,2012-05-01 04:00:00,2012-05-01 13:00:00
19,1338523200000,222.0,222.0,190.4499969482422,195.5,700,2012-06-01 04:00:00,2012-06-01 13:00:00
20,1341115200000,195.5,208.0,191.0,207.0,1300,2012-07-01 04:00:00,2012-07-01 13:00:00
21,1343793600000,207.00999450683594,237.0,207.00999450683594,234.5,800,2012-08-01 04:00:00,2012-08-01 13:00:00
22,1346472000000,230.0,242.89999389648438,225.0,235.0,1700,2012-09-01 04:00:00,2012-09-01 13:00:00
23,1349064000000,235.0,235.0,202.0,225.0,1700,2012-10-01 04:00:00,2012-10-01 13:00:00
24,1351742400000,225.0,225.0,205.5,223.0,1500,2012-11-01 04:00:00,2012-11-01 13:00:00
25,1354338000000,223.0,256.0,223.0,253.05999755859375,9800,2012-12-01 05:00:00,2012-12-01 14:00:00
26,1357016400000,253.05999755859375,269.5,253.0,263.0,8400,2013-01-01 05:00:00,2013-01-01 14:00:00
27,1359694800000,273.0,273.5,265.0,272.5,7300,2013-02-01 05:00:00,2013-02-01 14:00:00
28,1362114000000,272.5,328.0,272.5,319.0,3600,2013-03-01 05:00:00,2013-03-01 14:00:00
29,1364788800000,330.0,367.5,330.0,367.5,3900,2013-04-01 04:00:00,2013-04-01 13:00:00
30,1367380800000,372.0,410.0,339.0,340.0,2300,2013-05-01 04:00:00,2013-05-01 13:00:00
31,1370059200000,335.0,350.0,292.0,341.0,3700,2013-06-01 04:00:00,2013-06-01 13:00:00
32,1372651200000,344.0,386.0,335.0,339.0,5100,2013-07-01 04:00:00,2013-07-01 13:00:00
33,1375329600000,339.0,339.0,316.5,320.0,1500,2013-08-01 04:00:00,2013-08-01 13:00:00
34,1378008000000,320.0,390.0,320.0,390.0,1000,2013-09-01 04:00:00,2013-09-01 13:00:00
35,1380600000000,385.0,385.0,333.0,333.0,19600,2013-10-01 04:00:00,2013-10-01 13:00:00
36,1383278400000,333.0,382.0,305.0,382.0,12100,2013-11-01 04:00:00,2013-11-01 13:00:00
37,1385874000000,382.0,421.0,362.0,408.0,1000,2013-12-01 05:00:00,2013-12-01 14:00:00
38,1388552400000,417.0,417.0,355.0,370.0,500,2014-01-01 05:00:00,2014-01-01 14:00:00
